grant_id,grant_val
10073626,R00 CA187565
10073630,R37 NS046789
10073886,R01 DK121409
10073890,U01 CA214125
10073894,U24 CA210986
10074170,R01 GM115431
10074174,R01 GM117230
10074178,R35 GM136213
10075176,P40 OD010440
10075180,R01 AI134967
10075996,BB/N005163
10076000,BB/P026818/1
10076004,315271
10077144,P30 DK089503
10077148,T32 GM008597
10077152,T90 DE021985
10077156,R35 GM128637
10077160,R01 GM105707
10077326,S10 OD018174
10079232,001
10079236,P20 CA210284
10079240,R21 TW010439
10085006,K23 MH109673
10085070,P50 HD103525
10085074,R01 MH100027
10085078,U54 HD087011
10085262,R01 HD095910
10085266,R21 HD084930
10085270,T32 CA093423
10086714,I01 BX000727
10086718,S10 RR029446
10087430,R01 GM114140
10087434,R01 GM115718
10087438,R35 GM131746
10090260,R01 AA027767
10090434,T32 NR007091
10091382,P30 CA008748
10093150,1629/12
10093154,RGP0065/2012
10093158,1629/12
10093162,311238
10093166,542997
10093364,DA1209/4-3
10093850,MR/R006504/1
10096260,"Research Fund of the Istanbul University, Istanbul, Turkey"
10096264,"Research Fund of the Istanbul University, Istanbul, Turkey"
10096398,"Munich Excellence Training Initiative for Physician Scientists (Metiphys) program award (to AA) and the Deutsche Forschungsgemeinschaft, Projektnummer"
10097272,R01 AR059103
10098556,K12 DK111028
10098964,K08 AG048354
10098968,R00 AG058801
10098972,R01 AG067333
10099166,TL4 GM118971
10099622,NIHR-RP-011-053
10100392,F32 AA028148
10100396,U24 AA025479
10100400,U24 CA224260
10100404,U54 HL127624
10105174,R18 DK118471
10105178,KL2 TR002558
10105182,KL2 TR001071
10105186,P30 AG021684
10105190,UL1 TR002556
10105194,UL1 TR001881
10115736,R01 AI139399
10115740,R03 AI138191
10115744,R35 GM125012
10115748,T32 GM099608
10118366,U01 HL119578
10123274,T32 GM108540
10126738,T32 AI060549
10127352,T32 DK007740
10134840,R01 GM118122
10135582,001
10136084,P20 GM104417
10138932,R01 HL133163
10138936,R01 HL144775
10138940,R03 AI136710
10138944,U54 GM104941
10153170,R01 MH074374
10163728,R01 AG053297
10163732,R21 AG057917
10176301,K02 MH066249
10176305,R01 MH057822
10176309,T32 MH018921
10186759,P2C HD047879
10186763,R01 HD036916
10186767,R01 HD040421
10186837,R01 EB018302
10186841,R01 HL121754
10186845,R01 HL123689
10186849,R01 HL139796
10186945,S10 OD016360
10186949,S10 RR024664
10189797,R01 DC013168
10190251,ICA-CDRF-2015-01-044
10192365,MC_PC_17217
10194315,R01 DK106957
10194319,R21 DK121943
10195373,P30 CA008748
10195377,P30 CA118100
10195381,R01 CA181241
10197451,P20 NR015331
10200237,R01 CA188177
10200241,R37 CA042324
10201049,KL2 TR001862
10201879,IK2 HX001916
10201965,T32 MH020061
10202391,K24 AG053794
10202533,204788/Z/16/Z
10202631,MMLS
10202635,CREATE in Complex Dynamics
10202639,EL 870/2-1
10202643,B2
10202647,Discovery Grant
10202733,R01 GM098543
10202737,I-1932
10202741,RP160255
10202745,GM098543
10202749,I-1441
10202753,GM107415
10202757,I-1908
10202761,RP160667-P2
10203017,2R01 DK092541
10203021,P01 AI045757
10203025,WT101609MA
10203029,5R01AI103867
10203033,UC4DK116264
10203223,RE 34532-1
10203227,2018.145.1
10203231,P40 OD018537
10203235,R01 GM084947
10203357,R01 GM111730
10203361,RPGO 2017/0026
10203365,RGP0026/2017
10203491,R01 HD093846
10203693,101239/Z/13/Z
10203697,101239/Z/13/A
10203701,105365/Z/14/Z
10203809,WT098503
10203813,105024/Z/14/Z
10203817,291772
10204139,NE/L00626X/1
10204143,NE/L002485/1
10204147,570704 83
10204151,PIEF-GA-2013-623713
10204155,BB/K004204/1
10204287,SAF2015-64945-R
10204291,RTI2018-095311-B-I00
10204295,SAF2016-78666-R
10204299,DRM20101220445
10204303,DPP20151033974
10204307,RGP0036/2014
10204311,ERC-2010-StG-260515
10204315,ERC-2014-PoC-640923
10204319,ERC-2018-AdG-786467
10204323,ANR-16-CE37-0010-01
10204327,ANR 18-CE16-0001-02
10204331,ARF20140129235
10204335,ANR-10-LABX-0043
10204339,ANR-18-CE14-0029-01
10204343,ANR-19-CE14
10204551,96/20/99
10205429,Deutsche Forschungsgemeinschaft
10205433,Deutsche Forschungsgemeinschaft
10205585,Deutsche Forschungsgemeinschaft
10205757,Austrian Academy of Sciences
10205761,Austrian Science Fund FWF
10205765,Austrian Science Fund FWF
10205769,Jubiläumsfonds of the Austrian National Bank
10205773,DK-MOLIN
10206135,F31 HL140914
10206139,R01 HL126785
10206143,R01 HL134010
10206275,P30 CA142543
10206279,R01 CA248736
10207331,K01 AT008829
10207335,P50 AT002776
10207339,R01 AT010242
10207817,I01 BX002301
10207821,S10 OD023475
10207825,IK6 BX005225
10207829,K12 CA090625
10207833,R01 CA243326
10207837,R35 GM122516
10207841,P30 CA068485
10207845,R01 CA116021
10207849,R50 CA211206
10207853,R37 CA233770
10207857,U24 DK059637
10207861,T32 GM007628
10207865,R01 CA222594
10208153,P41 GM103545
10208157,R01 DC006685
10208161,R01 EB023947
10213227,R01 AG041525
10227005,P50 MH109429
10227009,R01 MH111439
10227013,R01 MH120482
10227017,R24 MH114806
10233449,R01 HL114977
10233453,R21 HD090227
10233457,UL1 TR001108
10233461,T32 HL091816
10236321,UL1 TR001427
10245429,FS/18/23/33512
10245433,MC_UU_00002/7
10246023,CC999999
10246225,90IF0095
10246517,IK2 RX002762
10246775,P50 GM111152
10246779,R01 GM097531
10246783,R01 GM113945
10246787,T32 GM008721
10255485,BBS/E/D/20002173
10255615,R01 AI097302
10255619,R01 AI130143
10255623,R01 AI137004
10255725,105606/Z/14/Z
10255729,WT099084MA
10255733,BB/J01446X/1
10255737,110183/Z/15/Z
10255741,BB/H007571/1
10255745,MC_UU_12016/5
10255749,206444/Z/17/Z
10257877,T32 AR048522
10258227,P30 CA138313
10258231,P30 GM103339
10258235,R01 NS100839
10258967,MOP 327387
10258971,MR/M008525/1
10258975,MR/ M023664/1
10258979,103848
10261355,MR/K023195/1
10261359,MR/S037519/1
10261819,R35 GM133581
10263053,P30 CA076292
10263709,FS/13/73/30352
10263963,K99 EB023990
10263967,R00 EB023990
10263971,R01 CA177744
10266193,R01 GM126029
10268361,202553/Z/16/Z
10277944,R01 AI147487
10293390,HHSN261200800001E
10305890,P30 DK054759
10305894,P30 ES005605
10307668,T32 NR007091
10309316,R01 DK105588
10309320,R01 DK124906
10309324,T32 DK007011
10310180,R01 HL126508
10315396,K01 DA046234
10315400,P30 AI094189
10315404,P30 AI117970
10315408,T32 DA007292
10315626,National Natural Science Foundation of China
10315630,"Post-Doctor Research Project, West China Hospital, Sichuan University"
10317330,"Ministry of Education, Science and Technology"
10317434,Deutsche Forschungsgemeinschaft
10317722,This study was funded by GlaxoSmithKline.
10330182,U54 HL143541
10330562,R01 AI116523
10330566,R01 AI134696
10330772,F31 AI152332
10330776,U19 AI142764
10330780,UL1 TR002243
10331250,IBN-9983920
10331254,RIAES-538748
10331258,UMO-2015/19/B/NZ8/01394
10331262,IOS-1354187
10333192,R01 GM111400
10333196,R35 GM136312
10333750,R01 EY024158
10333754,R01 EY028753
10334690,107768/Z/15/Z
10335790,MR/S003800/1
10337772,K12 HD093427
10337776,R01 NS045012
10337780,R01 NS105150
10339410,R01 GM053655
10339414,R01 GM108823
10339418,R35 GM127127
10339600,P30 CA015704
10339604,R01 GM111635
10339854,107741/A/15/Z
10340134,P30 CA016086
10340138,T32 GM007040
10340142,R01 GM120309
10340146,R35 GM128855
10340150,R35 GM124736
10340154,R01 GM134231
10341000,ES/K009400/1
10341224,31830088
10341228,2017YFD0200400
10341232,2019M660792
10341236,2017YFD0200400
10341364,2018R1A2B6001607
10341368,2019R1A4A1024278
10341372,KRISS-2019-GP2019-0018
10341376,20-BR-04-02
10341380,IBS-R013-A1
10341578,04I-201
10341582,115523
10341586,115620
10341590,115737
10343680,K99 GM129454
10343684,R01 GM095970
10343688,T32 CA009523
10343692,T32 GM008326
10343696,K12 GM068524
10343700,P30 GM124169
10344322,KL2 TR002648
10344326,UL1 TR002649
10347660,9999-NIST
10352946,R01 MD007716
10352950,R25 HL105444
10352954,R25 HL116378
10353066,R00 DC016644
10353146,R01 DE021798
10364452,F31 HD095572
10364456,R35 GM124677
10365204,F32 DK118846
10365208,R01 DK106162
10365212,R35 GM136393
10366240,R01 NS110776
10389757,U01 NS083460
10393113,R01 DK029857
10393117,R01 EY008538
10393121,R01 GM025662
10393125,R01 GM034107
10393469,DP5 OD017897
10395249,R01 DK067145
10395253,MOP-142330
10396641,P20 MD002316
10396645,U54 MD002316
10397231,MOP-142493
10397235,14196
10397569,MR/P027989/1
10399093,R01 EY022051
10399097,R01 EY029778
10402095,R00 GM118885
10402099,R01 HL143082
10402103,R01 CA219144
10406475,G0600717
10406479,G0802051
10406483,MC_UU_00014/2
10406487,PG/12/53/29714
10406933,K23 DA045242
10407161,T32 HL129974
10408181,P30 ES006694
10408185,P42 ES004940
10408919,PG/18/27/33616
10408923,R01 HL088498
10408927,R01 HL132401
10409365,U10 CA180868
10409369,U24 CA114793
10409373,U10 CA027469
10409377,U10 CA037517
10409381,UG1 CA233191
10409385,T32 CA060396
10409389,P30 CA062203
10409393,U10 CA180822
10409397,UG1 CA233339
10409633,R01 AI010085
10409637,R01 AI132117
10410515,NF-SI-0616-10040
10410635,K23 MH074799
10410639,R01 MH104262
10410643,R01 MH112704
10411521,714 101237/Z/13/Z
10411525,BB/P010598/1
10411529,081696/Z/06/Z
10411533,16/BBSRC/3390
10411537,BBS/E/D/20002173
10411541,BB/L010569/2
10411545,BB/L010569/1
10411797,R01-MH080134
10411801,Fellowship
10411805,755816
10411809,Fellowship
10411813,AR130409
10411817,R01 MH104446
10411821,P50-MH081755
10411825,R01 MH036840
10411829,R01-DC016385
10411833,R01 MH080134
10411837,P50 MH081755
10411841,R01 MH118879
10411845,R01 DC016385
10411993,JP18nk0101336
10411997,JP17am0101086
10412001,16H05222 (Grant-in-Aid for Scientific Research)
10412005,JP18am0101098
10412009,JP18am0101098
10412013,JP18am0101098
10412017,16H05222
10412201,149506
10412205,162775
10412209,CERCA Program
10412213,CGL2016-76431-P
10412217,#695517
10412413,COLONACT
10412521,19CTAP-C143249-02
10412609,NO
10412613,no
10412617,No
10412943,U1509203
10413249,UID/QUI/50006/2019
10413253,IF/00092/2014/CP1255/CT0004
10413257,PD/BD/106035/2015
10413261,RTI2018-094579-B-I00
10413437,NRF-2012M3A9C4048775 and NRF-2017M3A9C8031995
10413793,17-070
10413797,BB/R020361/1
10413801,No.5799-TZ
10413947,ref 01/2019
10414077,RC IZS SI 16/15
10414385,1/0926/17
10414599,19-14-00370
10414709,2019
10414713,2017/27/B/ST8/02864
10415055,(61473272; 51867003; 51907034)
10415261,2018YFC0809300
10415265,51806202
10415583,SUB/1/DN/19/005/1140
10415587,SUB/1/DN/19/001/1204
10415813,ANR-15-CE21-0017-01
10415817,FWF-I2604-B25
10416075,R01 AI072435
10416309,PN-III-P1-1.2-PCCDI-2017-0697
10416313,PN-III-P1-1.1-PD-2016
10416317,"POC-A.1-A.1.1.4-E-2015, ID: P_37_668"
10416321,Ro
10416441,005/RID/2018/19
10416545,621-2009-5326 and 621-2012-2978
10416549,HEALTH-F2-2011-256986
10416553,na
10416557,na
10416823,.
10416827,Emerging Team Grant
10416831,New Investigator Grant
10416835,Operating Grant
10416839,Richard Hoeschen Memorial Award
10417201,XDA17010304
10417205,41504023 and 41804033
10417209,SKLGED2019-3-2-E
10417389,JD1815
10417393,ZD1601
10417397,2016YFF0203305
10417503,720325
10417695,N0001791
10417891,19-70016-29096
10418035,16-13-10344-P
10418119,Qun Wang
10418759,Spanish government subproject Integration
10418763,Programa Estatal de Generación de Conocimiento y Fortalecimiento Científico y Tecnológico del Sistema
10419015,UL1 TR001863
10420295,U18 FD005144
10421619,P30 CA008748
10426479,R01 MH114965
10426483,R01 MH117323
10426583,R01 AG057234
10427421,R01 AI093811
10427425,P30 CA016087
10427429,R21 AI094166
10427433,T32 AI100853
10427437,R01 DK103788
10428207,R01 AI113134
10428211,UL1 TR001863
10428325,U19 AI096040
10428329,U19 AI128751
10428333,UM1 AI124377
10428337,UM1 AI126603
10428667,U01 AI136677
10428671,P01 AI120756
10428675,U19 AI051794
10428679,HHSN261200800001C
10428683,HHSN261200800001E
10428687,R01 AI131975
10428691,R01 AI104387
10429009,P01 AI131251
10429013,P30 CA008748
10429017,R01 AI120801
10429021,UM1 AI100645
10430503,107769/Z/10/Z
10430507,207522
10430511,001
10430515,EP-C-15-003
10432067,S10 OD023591
10432071,P40 OD018537
10432075,R01 GM120451
10432079,P30 CA013330
10432083,R01 GM104213
10432335,R01 GM098642
10433061,R01 GM074108
10433065,R01 GM121828
10433069,T32 GM007270
10433193,R01 GM108712
10433305,T32 AI007180
10433309,T32 AI007502
10433451,R01 DC014423
10433455,R01 DC016224
10433853,BB/N006267/1
10433857,BB/S006877/1
10434115,P30 GM110907
10434119,P20 GM103452
10434123,P20 GM103451
10434127,R01 AI101438
10434131,R37 AI101438
10434225,R00 ES022633
10434229,R01 CA218112
10434461,UW-Madison Institute of Aging
10434465,UL1 TR000427
10434469,TL1 TR000429
10434473,T32 AG000213
10434477,Institute of Clinical and Translational Research
10434481,Institute of Clinical and Translational Research
10434555,H2020-MSCA-IF-2015-703639
10434559,Marie Curie Intraeuropean Fellowship (H2020-MSCA-IF-2015-703639)
10434563,G1001750
10434567,MR/L008157/1
10434571,DKAA.RRAK18742
10434575,G0400421
10434749,LO 1980/2-1
10434753,LO 1980/1-1
10434757,Project B07 44541416
10434761,316803389 - SFB1280
10434765,WE 5873/1-1
10434769,WE 5873/5-1
10434773,44541416
10434777,316803389
10434973,R01 GM114450
10434977,R35 GM118130
10434981,R35 GM118130
10434985,R01 GM037048
10434989,R01 GM37048
10434993,R01 GM114450
10435145,R01 GM056927
10435149,GM056927
10435153,AI00718
10435157,T32 AI007180
10435161,AI073898
10435165,R01 AI073898
10435169,AI07647
10435173,T32 AI007647
10435383,U54 OD020355
10435387,Faculty Scholar Program
10435391,T32GM07739
10435395,1K99CA194077-01
10435399,P30 CA008748
10435403,UL1 TR001866
10435407,K00CA222986
10435411,Center for Research on Human Cancer Metastasis
10435415,T32CA009673-36A1
10435599,R01 HL135623
10435603,R01 NS072211
10435607,P50 DA005010
10435611,HL135779
10435615,NS072211
10435619,R35 HL135779
10435623,R42 DA044788
10435627,NS097492
10435631,R01 NS097492
10436115,P30 CA014089
10436119,U10 CA180886
10436407,P30 DK043351
10436411,R01 AI113333
10436415,R01 DK068181
10437691,P30 AG028747
10438707,MR/S037527/1
10439133,R01 NS083633
10439749,U10 CA180821
10440467,F99 NS108458
10440471,R01 NS082565
10440475,R01 NS101958
10440583,P50 DA036105
10440587,K01 DA043413
10440591,R01 DA042532
10440595,P50 CA180905
10440599,P50 CA180906
10440603,U54 CA180905
10440607,P50 DA036151
10440611,UL1 TR001863
10440615,U54 CA189222
10440619,U54 DA036105
10440623,L40 DA042454
10440755,P50 CA180890
10441133,R01 DK071594
10441219,R01 GM094268
10441999,R25 MD007610
10442273,R01 AG025308
10442277,R01 AG051170
10442699,R01 GM062248
10442703,R01 GM131568
10442777,R01 AR057374
10442781,R01 AR071379
10443025,F31 DC016197
10443029,P50 DC015446
10443595,T32 AI007647
10443925,R00 CA178191
10443929,R01 DK121831
10444093,R01 CA151351
10444603,U19 HD077627
10444607,U19 HD077632
10444611,U19 HD077671
10444615,U19 HD077693
10446529,R01 GM126049
10447367,P01 CA039542
10447457,R01 CA207204
10447547,K22 AA021414
10447551,R01 AA024845
10447631,K12 HD043488
10447737,P50 CA098258
10448281,P50 CA180995
10448285,U01 CA196390
10448849,UL1 TR002366
10449185,P30 CA008748
10461697,P30 AI050409
10461701,R01 AI051231
10461705,R37 AI051231
10461709,R01 AI064060
10461713,D43 TW001042
10461961,I01 BX001660
10461965,P50 AR060772
10461969,R21 AR075990
10462671,U48DP005008
10462675,U48 DP005013
10462679,U48 DP005030
10462683,U48DP005030
10462687,U48DP005018
10462691,U48DP005013
10462695,U48 DP001930
10463529,R01 HL112639
10464007,R01 GM097272
10464011,R01 GM124559
10465405,K08 DE027730
10466021,K23 MH077653
10466025,R21 MH096132
10466337,R21 MH115231
10466341,R01 MH116039
10466645,MOP-130456
10467971,R56 DK068437
10467975,K24 DK078772
10467979,T32 HL120826
10467983,R01 DK101251
10467987,R01 CA212376
10467991,R01 HL132412
10467995,R01 DK108370
10467999,T32 HL007343
10468003,R01 DK116620
10468007,P30 DK063608
10468011,R01 AI136715
10468015,K99 DK115778
10468019,R01 DK068437
10468023,P01 HL087123
10468027,P30 DK034989
10468891,001
10468895,CC999999
10472157,R01 GM117333
10472161,R01 HG010538
10472165,R21 HG009264
10472169,F31 GM122133
10474577,P30 CA076292
10474581,R00 CA218681
10474935,R01 CA181308
10474939,R21 CA240885
10479665,P20 RR016471
10479669,"RO1 DK096137, P20GM103442, P20GM113123"
10479673,P20 GM113123
10479677,R01 DK096137
10479681,P20 GM103442
10484513,UG3 DA048353
10484517,UL1 TR001427
10485611,R01 ES016336
10485615,R01 ES022583
10485619,R01 ES022649
10485623,UG1 OD024952
10485773,K23 AG045338
10485777,R01 CA197332
10485781,UL1 TR001878
10485785,T32 NR009356
10485909,R01 HS022304
10486515,K05 DA015799
10486519,T32 DA021129
10486605,NC/M000079/1
10486737,KL2 TR000421
10486741,KL2 TR002317
10486989,K08 AI114968
10486993,K08 AR073339
10486997,L40 AR065238
10487001,P30 AR070253
10489407,MOP-97924
10489533,T32 HL007381
10489911,K23 NS085049
10491489,R01 DE021464
10491493,R01 DE025681
10491497,R01 DE026507
10492373,U01 AA018663
10492377,I01 BX001991
10492381,R24 AA012885
10492385,U01 AA027681
10492389,P50 AA011999
10492393,IK6 BX004205
10492685,R35 CA197450
10492689,R50 CA221848
10492879,P01 CA066996
10492883,P50 CA206963
10492887,R01 HL082945
10492891,RC2 DK122533
10493365,P01 CA196539
10493369,R01 GM107047
10493373,R37 GM086868
10495817,R01 DA010711
10495821,R01 DA012864
10495825,R21 DA048136
10496365,2015084
10496369,R01 HL143010
10496373,R33 HL144669
10496377,R61 HL144669
10498715,UG1 CA189867
10498719,U10 CA045560
10498723,UG1 CA189822
10498727,P30 CA008748
10498731,UG1 CA233373
10498735,UG1 CA233193
10498739,UG1 CA233191
10498743,U10 CA180822
10498747,R01 CA162139
10498751,U10 CA180868
10499001,R21 NS085459
10499005,R21 NS101167
10499009,U01 AG052460
10501633,K08 HS025753
10501637,T32 AI007343
10501641,T32 GM007337
10501645,U54 TR001356
10502723,R01 DK071111
10502727,P30 DK020541
10502731,P30 CA013330
10503971,MC_PC_12028
10503975,MC_PC_17228
10503979,MC_QA137853
10504070,R01 AG067584
10504074,K01 DK098315
10504078,F31 HL138754
10504082,MC_UU_12009/7
10504086,MC_UU_00016/7
10504090,G0900892
10504094,G0701761
10504098,P30 CA046934
10504102,R01 DK119394
10504872,P20 GM103538
10504876,P20 RR020145
10504880,P30 GM110788
10505056,R01 EB022573
10505060,R01 MH120811
10505764,G1100357
10505768,MR/N022556/1
10506100,MC_UU_00012/1
10506104,MR/K015826/1
10510154,R21 MH109942
10510158,T32 AI007417
10510162,T32 HD049336
10510804,P30 CA091842
10510808,R01 HL111190
10510812,S10 RR027552
10510902,R03 DK122111
10510906,R01 DK091427
10510910,P30 DK034987
10510914,P30 CA016086
10510918,K01 DK111709
10511034,R01 AG037962
10512324,R01 GM112783
10512328,U54 HD090260
10512332,P40 OD018537
10512336,P30 CA013330
10512340,T32 GM007288
10512884,R01 AG047932
10514040,FC00102180
10514568,CZH/4/1041
10515508,MR/R010692/1
10515890,126108
10518434,AAM 108751
10519254,P51 OD011107
10519454,K23 MH109593
10519458,K24 MH120568
10519462,P30 DK040561
10519466,UL1 TR001102
10520146,I01 RX001246
10520150,IK6 RX003071
10522140,Z99 DK999999
10522144,ZIA DK053101-29
10522148,ZIA DK053101-30
10522628,R44 MH106421
10523638,T32 DK083266
10526236,MR/R018073/1
10526948,R01 DA019039
10527254,R15 NS093594
10527442,I01 BX004220
10527446,IK6 BX004016
10528236,R01 DE022549
10528240,R01 DE022804
10528526,R01 NS070267
10530318,K01 HL133466
10530322,R01 HS025146
10530326,R01 GM097471
10530330,UH3 HL125103
10530334,R01 MH106450
10530338,UL1 TR001857
10530342,R01 DK116733
10530346,R01 DK114085
10530350,R01 DK116957
10530640,P01 GM055876
10532418,BB/L024209/1
10533694,R01 MH085783
10533698,R01 NS036942
10533702,R37 NS036942
10534902,R01 GM115487
10534998,R15 HL137130
10536036,No number
10536040,2017ZDIXM096
10536044,No mumber
10536134,KK-2018/00099
10536138,IT1245-19
10536142,753025
10536146,701852
10536362,685-101
10536608,n/a
10536612,n/a
10536782,UID/AGR/04129/2019 (LEAF)
10536938,2018R1A2B2006879
10536942,NRF-2012M3A9C4048775
10536946,"20000105, Development of Cosmeceutical Material Platform using Organo-Nano Complexes based on Natural Active Compounds"
10537424,2017R1D1A3B03035662
10537428,2019R1A6A1A11036849
10537432,2019R1A2C1089710
10537436,2019R1A5A2027588
10538348,2006067527
10538532,G1000417
10538958,APVV-15-0239
10538962,VEGA 1/0820/17
10539072,JP19J10924
10539076,JP19K17027
10539080,JP16H06277
10539084,JP16H05319
10539088,JP18dm0107103
10539092,JP18dm0107069
10539096,30-8
10539308,DEB 1145890
10539312,PhD fellowship
10539316,Preservo
10539320,Coleções
10539324,author support
10539410,01KT1801
10539822,MOST 108-2113-M-034-003
10540114,Equipe Labellisée
10540412,ANR-12-AGRO-0006
10540630,GXL015
10540634,61801225
10540740,PICT 0636/14
10540744,2016-2018
10540866,313-06.01-28-RZ-3-72
10541214,2017YFB0404000
10541330,SAF2017-87305-R
10541334,SEV-2016-0686
10541338,IND2017/IND-7809
10541424,R01 DA042379
10541428,R01 DA046852
10541432,R21 DA049577
10541436,T32 NS105594
10541440,P20 GM103427
10541444,P30 CA036727
10541600,NA
10541732,TCRD105-33 and TCRD106-41
10541736,MOST 105-2320-B-303-002-MY3
10541740,TCMFRP-106-01-02
10542024,5-FY17-79
10542028,DR-2019-727
10542032,R01DK118568
10542036,R01 DK118568
10542040,MI-FR-2017-596
10542332,2017R1E1A1A01075353
10542448,Miniatura 2 project no. 2018/02/X/ST5/02005
10542452,WPIT/2019/PZ/01
10542748,727554
10542890,2017R1A4A1015022
10542894,2019R1A2C1084010
10542898,none
10543390,CMRPG3H0561
10543394,CORPG3H0671
10543398,MOST1072314B182A142
10543896,LY18H310011
10543900,81872918
10544528,11902182
10544532,ZR2019BA001
10544536,2019M651485
10544540,2018M642685
10544646,JP19dm0107073
10544650,JP18H04557
10544806,315902
10544896,Rehabilitation Research Service Merit Review Award
10544900,R01 AR073221
10544904,Shared Materials Instrumentation Facility (SMIF) Undergraduate User Program
10544908,AR073221
10544912,Funding provided by the Musculoskeletal Transplant Foundation
10545130,1116325
10545236,2016YFC0500706
10545240,31801280 and 31301832
10545244,2018M633039
10545900,BFU2015-6030-R
10546058,POIR.04.04.00-00-5E63/18-00
10546062,UMO-2014/12/W/NZ1/00463
10546154,FOR-2561-05497
10546604,KK-2019/00031
10546608,CIBERobn CB12/03/30007
10546612,GIU18-173
10546832,17-73-20060
10546952,737054
10547274,DU 1095/5-1
10547368,18-04669S
10547372,III45014
10547498,CGL2017-88094-P
10547606,"MAT2016-80045-R (AEI/FEDER,UE)"
10547728,HI16C2037
10547732,"2015R1A2A1A10053567, 2018R1A2A1A05078707"
10547974,RM1181641E9150B3
10548238,MIP-052/2015
10548358,2014/13/B/NZ6/00235
10548496,INNADBSEVM140129141
10548590,"31672146, 31201615"
10548594,2018JM3023
10548730,no.08-TM.004
10548846,R15 AI109591
10549090,MOST-106-2221-E-027-047
10549668,current research funds 2019
10549870,318808
10549986,2014/15/B/ST4/04835
10550212,Ricerca Corrente / 5 per 1000
10550516,FiMT18/0525KCL
10550640,S1411003
10550644,16H05291
10550742,T32 GM008692
10550746,3T32GM008692
10551038,21777051
10551042,51702112
10551046,21707039
10551050,start-up funds
10551054,B17019
10551058,Startup Fund
10551340,CUP H36J16000730001
10551896,RTG 2010
10552752,09.3.3-LMT-K-712-01-0145
10552860,6151-00011B
10553016,2016/22/E/NZ7/00420
10553102,DEC-2013/09/B/NZ7/02556
10553410,2016YFC0500702
10553414,XDB15030102
10553418,41571250
10553544,2017/PSY/SPORT-23
10553742,2016YFC0303200
10553954,107-2636-E-027-003
10554034,the Forage Herbs programme
10554038,Start-up Research Grant (Grant 2018:5001)
10554144,51606219
10554148,51476187
10554152,51506221
10554358,NGII20180317
10554594,"MOST 108-2218-E-011-021, MOST 108-2221-E-033- 016."
10554732,P2-0069
10554736,IQdom
10554798,2017YFE0122400
10554802,ZDYF2018073
10554806,41601466
10554810,41575111
10554814,2018LDE003
10554818,2017085
10554978,UID/EEA/50008/2013
10554982,INITIATE-IF/FCT-IF/01664/2014/CP1257/CT0002
10554986,SFRH/BD/130966/2017
10555076,MR/M026353/1
10555080,AI077896-01
10555084,AI105749-01A1
10555344,2015/19/D/NZ5/02190
10555348,31/08/2019/PRB/WCO/026
10555570,K01 OD015134
10555574,L40 TR001136
10555932,854182
10556128,20/1444/R&D
10556260,2017-67012-26103
10556474,25782
10556588,18-34-00764
10557032,R-263-501-012-133
10557036,R-263-000-C91-305
10557040,A18A4b0055
10557044,R-263-000-C24-281
10557354,GHA/0021
10557358,SMARTFOODS
10557468,19-015-00374 А
10558118,P2-0046
10559334,1101-521-28468. CT.521/10
10559506,Grant number BS01 NBO SID004 SID004C2 ABC 132
10559850,2017
10559854,S1511017
10560040,1-U01-AI124316-01
10560284,ICT1909
10560400,01250.075413/2018-04
10560404,422163/2018-0
10560408,305958/2018-6
10560412,429496/2018-4
10560416,2013/14262-7
10560724,20009406
10560810,322761
10560920,CRDPJ 474638 - 14
10560924,5-31998
10561010,Open Access Publishing Fund
10561126,MOST-107-2314-B-182A-017-MY3
10561130,MOST-105-2320-B-182-020-MY3
10561134,CMRPG3H1251-2
10561138,CRRPD1F0041-3
10561142,CMRPD1F0141-3
10561146,CMRPG3F0801-3
10561150,CMRPD1I0111-3
10561154,CMRPG3H1321-2
10561254,17-28103A
10561380,P30 CA008748
10561626,No grant number
10561742,2019-YWF-YB-07
10561746,Y2019XK06
10561750,31872340
10561754,ASTIP-IAS04
10561758,CARS-41
10561976,"G047122N, G0B2515N and G055517N"
10561980,SRP34
10561984,P7/28
10561988,C16/17/006
10562134,1R01DK104115-01
10562714,2017R1D1A1B03031542
10562718,2018R1D1A1B07044096
10562722,2018R1D1A1A09082764
10562726,HI18C19990200
10562930,No. 05-1/KNOW2/2015
10562934,statutory research: grant No 15.610.003-300
10563164,K2018G019
10563168,51608537
10563172,2017M610508
10563468,DPI2016-80345-R
10563472,DPI2016-80345-R
10563592,2018ZX01031201
10563596,2018YFC2001100
10563600,KFZD-SW-218
10563860,KBBE.2011.2.4-01
10564256,Clinician Scientist Program
10564260,Biomedical Institutes
10564622,31860317
10564748,EST-2016/1/31
10564752,Concerto project
10564756,Laval Agglo
10565164,PNFM-NM 18511.1
10565290,"JP16J02406, JP15H02774, JP24104003, JP24104004, JP17K18852, and JP18J00720"
10565294,19gm0810001h0105
10565518,2018R1A5A1025224
10565522,20194030202470
10565526,PNK 6050
10565666,2018YFD0600101
10565670,31741025 and 31500258
10565674,KXJQ17011
10565678,324-1122yb043
10565906,SUB/20190215-D205
10566028,2018JZ5004
10566228,18-04-00658
10566232,0574-2019-002
10566354,"51778028, 51808017"
10566358,8184063
10566362,KM201810005019
10566454,2017YFD0500405
10566458,2017YFD0501305
10566462,162300410129
10566836,18H0186904
10566840,Smoking Research Foundation
10567026,314073-03-2-HD040
